pt.ist.fenixframework.adt.bplustree.InnerNodeArray,64
pt.ist.fenixframework.adt.bplustree.LeafNode,64
pt.ist.fenixframework.adt.bplustree.LeafNodeArray,64
pt.ist.fenixframework.adt.bplustree.LeafNodeArray_Base,16
pt.ist.fenixframework.adt.bplustree.LeafNode_Base,16
pt.ist.fenixframework.backend.jvstmojb.ojb.OJBFunctionalSetWrapper,16
pt.ist.fenixframework.backend.jvstmojb.pstm.AbstractDomainObject,16
pt.ist.fenixframework.backend.jvstmojb.pstm.OneBoxDomainObject$DO_State,16
pt.ist.fenixframework.consistencyPredicates.DomainConsistencyPredicate,16
pt.ist.fenixframework.consistencyPredicates.DomainConsistencyPredicate_Base,16
pt.ist.fenixframework.consistencyPredicates.DomainDependenceRecord,16
pt.ist.fenixframework.consistencyPredicates.DomainDependenceRecord_Base,16
pt.ist.fenixframework.consistencyPredicates.PublicConsistencyPredicate,64
pt.ist.fenixframework.consistencyPredicates.PublicConsistencyPredicate_Base,16
pt.ist.fenixframework.data.InstallationData,16
pt.ist.fenixframework.data.InstallationData_Base,16
pt.ist.fenixframework.data.ModuleData,16
pt.ist.fenixframework.dml.runtime.Relation,16
pt.ist.fenixframework.dml.runtime.RelationListener,16
pt.ist.fenixframework.dml.runtime.Role,16
pt.ist.socialsoftware.edition.game.domain.ClassificationGame,16
pt.ist.socialsoftware.edition.game.domain.ClassificationGame$ClassificationGameState,16
pt.ist.socialsoftware.edition.game.domain.ClassificationGameParticipant,16
pt.ist.socialsoftware.edition.game.domain.ClassificationGameParticipant_Base,16
pt.ist.socialsoftware.edition.game.domain.ClassificationGameRound,64
pt.ist.socialsoftware.edition.game.domain.ClassificationGameRound_Base,16
pt.ist.socialsoftware.edition.game.domain.ClassificationGame_Base,16
pt.ist.socialsoftware.edition.game.domain.ClassificationModule,64
pt.ist.socialsoftware.edition.game.domain.ClassificationModule_Base,16
pt.ist.socialsoftware.edition.game.domain.Player,16
pt.ist.socialsoftware.edition.game.domain.Player_Base,16
pt.ist.socialsoftware.edition.ldod.frontend.config.Application,64
pt.ist.socialsoftware.edition.ldod.frontend.config.HttpSessionConfig,64
pt.ist.socialsoftware.edition.ldod.frontend.config.ScheduledTasks,64
pt.ist.socialsoftware.edition.ldod.frontend.config.SocialConfig,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.EditionModule,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.EditionModule_Base,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.Menu,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.Menu_Base,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.Option,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.Option_Base,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.UiComponent,64
pt.ist.socialsoftware.edition.ldod.frontend.domain.UiComponent_Base,64
pt.ist.socialsoftware.edition.ldod.frontend.filters.TransactionFilter,64
pt.ist.socialsoftware.edition.ldod.frontend.text.FeTextRequiresInterface,64
pt.ist.socialsoftware.edition.ldod.frontend.user.security.UserModuleAuthenticationSuccessHandler,64
pt.ist.socialsoftware.edition.ldod.frontend.user.security.UserModuleConnectionRepository,64
pt.ist.socialsoftware.edition.ldod.frontend.user.security.UserModuleUserDetails,64
pt.ist.socialsoftware.edition.ldod.frontend.user.security.UserModuleUserDetailsService,64
pt.ist.socialsoftware.edition.ldod.frontend.user.session.FrontendSession,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.AnnotationDTO,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.LdoDCreateClassificationGameException,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.LdoDCreateVirtualEditionException,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.LdoDEditVirtualEditionException,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.LdoDException,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.LdoDLoadException,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.PermissionDTO,64
pt.ist.socialsoftware.edition.ldod.frontend.utils.ui.FragInterDto$InterType,64
pt.ist.socialsoftware.edition.notification.event.Event,16
pt.ist.socialsoftware.edition.notification.event.SubscribeInterface,16
pt.ist.socialsoftware.edition.recommendation.api.dto.PropertyDto,16
pt.ist.socialsoftware.edition.recommendation.api.dto.RecommendVirtualEditionParam,16
pt.ist.socialsoftware.edition.recommendation.api.dto.WeightsDto,32
